"Plot Title: David"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Full Range, μS/cm (LGR S/N: 20195878, SEN S/N: 20195878)","Temp, °F (LGR S/N: 20195878, SEN S/N: 20195878)","Bad Battery (LGR S/N: 20195878)","Coupler Detached (LGR S/N: 20195878)","Good Battery (LGR S/N: 20195878)","End Of File (LGR S/N: 20195878)"
412,12/25/20 07:24:52 AM,13.8,11.0,41.23,,,,
413,12/25/20 07:34:52 AM,13.9,11.0,41.23,,,,
414,12/25/20 07:44:52 AM,13.8,10.7,41.20,,,,
415,12/25/20 07:54:52 AM,13.9,11.0,41.20,,,,
416,12/25/20 08:04:52 AM,14.0,11.0,41.20,,,,
417,12/25/20 08:14:52 AM,14.0,11.0,41.14,,,,
418,12/25/20 08:24:52 AM,13.9,11.0,41.14,,,,
419,12/25/20 08:34:52 AM,13.9,11.4,41.14,,,,
420,12/25/20 08:44:52 AM,13.9,10.7,41.13,,,,
421,12/25/20 08:54:52 AM,14.0,11.0,41.13,,,,
422,12/25/20 09:04:52 AM,13.8,11.0,41.13,,,,
423,12/25/20 09:14:52 AM,13.9,11.4,41.13,,,,
424,12/25/20 09:24:52 AM,13.9,11.0,41.14,,,,
425,12/25/20 09:34:52 AM,13.9,11.4,41.18,,,,
426,12/25/20 09:44:52 AM,13.9,11.0,41.23,,,,
427,12/25/20 09:54:52 AM,13.8,11.0,41.22,,,,
428,12/25/20 10:04:52 AM,13.8,11.0,41.23,,,,
429,12/25/20 10:14:52 AM,13.8,11.0,41.25,,,,
430,12/25/20 10:24:52 AM,13.8,11.0,41.31,,,,
431,12/25/20 10:34:52 AM,13.8,11.0,41.27,,,,
432,12/25/20 10:44:52 AM,13.8,11.0,41.27,,,,
433,12/25/20 10:54:52 AM,13.8,11.0,41.32,,,,
434,12/25/20 11:04:52 AM,13.8,11.0,41.31,,,,
435,12/25/20 11:14:52 AM,13.9,11.4,41.31,,,,
436,12/25/20 11:24:52 AM,13.8,10.7,41.32,,,,
437,12/25/20 11:34:52 AM,13.9,11.0,41.40,,,,
438,12/25/20 11:44:52 AM,13.9,11.0,41.38,,,,
439,12/25/20 11:54:52 AM,13.8,10.7,41.38,,,,
440,12/25/20 12:04:52 PM,13.8,11.0,41.38,,,,
441,12/25/20 12:14:52 PM,13.9,11.0,41.40,,,,
442,12/25/20 12:24:52 PM,13.8,11.0,41.41,,,,
443,12/25/20 12:34:52 PM,13.8,11.0,41.45,,,,
444,12/25/20 12:44:52 PM,13.9,11.0,41.45,,,,
445,12/25/20 12:54:52 PM,13.8,10.7,41.47,,,,
446,12/25/20 01:04:52 PM,13.9,11.0,41.50,,,,
447,12/25/20 01:14:52 PM,14.0,11.0,41.47,,,,
448,12/25/20 01:24:52 PM,13.8,11.0,41.47,,,,
449,12/25/20 01:34:52 PM,13.8,10.7,41.52,,,,
450,12/25/20 01:44:52 PM,13.8,10.7,41.50,,,,
451,12/25/20 01:54:52 PM,13.8,11.4,41.52,,,,
452,12/25/20 02:04:52 PM,13.8,11.0,41.52,,,,
453,12/25/20 02:14:52 PM,13.9,11.0,41.50,,,,
454,12/25/20 02:24:52 PM,13.8,11.0,41.52,,,,
455,12/25/20 02:34:52 PM,13.8,11.0,41.52,,,,
456,12/25/20 02:44:52 PM,14.0,11.0,41.54,,,,
457,12/25/20 02:54:52 PM,14.0,11.0,41.58,,,,
458,12/25/20 03:04:52 PM,14.0,10.7,41.54,,,,
459,12/25/20 03:14:52 PM,14.0,11.4,41.54,,,,
460,12/25/20 03:24:52 PM,13.9,11.0,41.54,,,,
461,12/25/20 03:34:52 PM,14.0,11.4,41.54,,,,
462,12/25/20 03:44:52 PM,14.0,11.4,41.49,,,,
463,12/25/20 03:54:52 PM,14.0,11.0,41.49,,,,
464,12/25/20 04:04:52 PM,14.0,11.0,41.47,,,,
465,12/25/20 04:14:52 PM,14.0,11.0,41.45,,,,
466,12/25/20 04:24:52 PM,14.0,11.0,41.40,,,,
467,12/25/20 04:34:52 PM,14.0,11.0,41.38,,,,
468,12/25/20 04:44:52 PM,13.9,11.0,41.34,,,,
469,12/25/20 04:54:52 PM,14.0,11.0,41.31,,,,
470,12/25/20 05:04:52 PM,13.8,11.0,41.27,,,,
471,12/25/20 05:14:52 PM,13.9,11.0,41.22,,,,
472,12/25/20 05:24:52 PM,13.9,11.0,41.18,,,,
473,12/25/20 05:34:52 PM,14.0,11.0,41.13,,,,
474,12/25/20 05:44:52 PM,13.9,11.4,41.09,,,,
475,12/25/20 05:54:52 PM,14.0,11.0,41.05,,,,
476,12/25/20 06:04:52 PM,13.9,11.0,41.00,,,,
477,12/25/20 06:14:52 PM,13.9,11.0,40.98,,,,
478,12/25/20 06:24:52 PM,14.0,11.0,40.96,,,,
479,12/25/20 06:34:52 PM,14.0,11.0,40.93,,,,
480,12/25/20 06:44:52 PM,13.9,11.0,40.93,,,,
481,12/25/20 06:54:52 PM,14.0,11.0,40.91,,,,
482,12/25/20 07:04:52 PM,14.0,11.0,40.87,,,,
483,12/25/20 07:14:52 PM,13.8,11.4,40.87,,,,
484,12/25/20 07:24:52 PM,13.9,11.4,40.86,,,,
485,12/25/20 07:34:52 PM,13.8,11.0,40.84,,,,
486,12/25/20 07:44:52 PM,13.9,11.0,40.82,,,,
487,12/25/20 07:54:52 PM,13.9,11.0,40.80,,,,
488,12/25/20 08:04:52 PM,13.9,11.4,40.78,,,,
489,12/25/20 08:14:52 PM,13.9,11.4,40.75,,,,
490,12/25/20 08:24:52 PM,13.9,11.0,40.69,,,,
491,12/25/20 08:34:52 PM,13.8,11.0,40.69,,,,
492,12/25/20 08:44:52 PM,13.8,10.7,40.68,,,,
493,12/25/20 08:54:52 PM,13.8,11.0,40.64,,,,
494,12/25/20 09:04:52 PM,13.8,11.0,40.59,,,,
495,12/25/20 09:14:52 PM,14.0,11.0,40.53,,,,
496,12/25/20 09:24:52 PM,13.8,11.0,40.53,,,,
497,12/25/20 09:34:52 PM,13.8,11.0,40.48,,,,
498,12/25/20 09:44:52 PM,13.8,10.7,40.44,,,,
499,12/25/20 09:54:52 PM,13.8,11.0,40.44,,,,
500,12/25/20 10:04:52 PM,13.8,10.7,40.42,,,,
501,12/25/20 10:14:52 PM,13.7,10.7,40.39,,,,
502,12/25/20 10:24:52 PM,13.7,10.7,40.35,,,,
503,12/25/20 10:34:52 PM,13.7,11.0,40.33,,,,
504,12/25/20 10:44:52 PM,13.8,11.4,40.32,,,,
505,12/25/20 10:54:52 PM,13.8,11.0,40.32,,,,
506,12/25/20 11:04:52 PM,13.8,11.0,40.30,,,,
507,12/25/20 11:14:52 PM,13.8,11.0,40.28,,,,
508,12/25/20 11:24:52 PM,13.7,10.7,40.24,,,,
509,12/25/20 11:34:52 PM,13.8,11.0,40.21,,,,
510,12/25/20 11:44:52 PM,13.7,11.0,40.21,,,,
511,12/25/20 11:54:52 PM,13.7,11.0,40.19,,,,
512,12/26/20 12:04:52 AM,13.8,11.4,40.19,,,,
513,12/26/20 12:14:52 AM,13.7,11.0,40.17,,,,
514,12/26/20 12:24:52 AM,13.8,11.0,40.15,,,,
515,12/26/20 12:34:52 AM,13.8,11.0,40.14,,,,
516,12/26/20 12:44:52 AM,13.7,11.0,40.12,,,,
517,12/26/20 12:54:52 AM,13.7,10.7,40.08,,,,
518,12/26/20 01:04:52 AM,13.7,11.0,40.08,,,,
519,12/26/20 01:14:52 AM,13.7,11.0,40.06,,,,
520,12/26/20 01:24:52 AM,13.7,11.0,40.05,,,,
521,12/26/20 01:34:52 AM,13.7,10.7,40.03,,,,
522,12/26/20 01:44:52 AM,13.7,10.7,40.03,,,,
523,12/26/20 01:54:52 AM,13.8,11.0,39.99,,,,
524,12/26/20 02:04:52 AM,13.7,11.0,39.99,,,,
525,12/26/20 02:14:52 AM,13.7,11.0,39.96,,,,
526,12/26/20 02:24:52 AM,13.7,11.0,39.94,,,,
527,12/26/20 02:34:52 AM,13.7,10.7,39.90,,,,
528,12/26/20 02:44:52 AM,13.7,10.7,39.90,,,,
529,12/26/20 02:54:52 AM,13.7,10.7,39.87,,,,
530,12/26/20 03:04:52 AM,13.7,11.4,39.87,,,,
531,12/26/20 03:14:52 AM,13.7,10.7,39.85,,,,
532,12/26/20 03:24:52 AM,13.6,10.7,39.81,,,,
533,12/26/20 03:34:52 AM,13.7,10.7,39.79,,,,
534,12/26/20 03:44:52 AM,13.6,10.7,39.79,,,,
535,12/26/20 03:54:52 AM,13.6,10.7,39.78,,,,
536,12/26/20 04:04:52 AM,13.6,10.7,39.78,,,,
537,12/26/20 04:14:52 AM,13.7,10.7,39.76,,,,
538,12/26/20 04:24:52 AM,13.6,10.7,39.74,,,,
539,12/26/20 04:34:52 AM,13.6,10.7,39.74,,,,
540,12/26/20 04:44:52 AM,13.6,11.0,39.72,,,,
541,12/26/20 04:54:52 AM,13.6,10.7,39.69,,,,
542,12/26/20 05:04:52 AM,13.7,10.7,39.69,,,,
543,12/26/20 05:14:52 AM,13.6,10.7,39.69,,,,
544,12/26/20 05:24:52 AM,13.7,11.0,39.67,,,,
545,12/26/20 05:34:52 AM,13.7,10.7,39.65,,,,
546,12/26/20 05:44:52 AM,13.7,11.0,39.63,,,,
547,12/26/20 05:54:52 AM,13.6,11.0,39.61,,,,
548,12/26/20 06:04:52 AM,13.7,11.0,39.61,,,,
549,12/26/20 06:14:52 AM,13.6,11.0,39.58,,,,
550,12/26/20 06:24:52 AM,13.7,10.7,39.58,,,,
551,12/26/20 06:34:52 AM,13.7,11.0,39.54,,,,
552,12/26/20 06:44:52 AM,13.7,11.0,39.51,,,,
553,12/26/20 06:54:52 AM,13.7,10.7,39.51,,,,
554,12/26/20 07:04:52 AM,13.7,10.7,39.47,,,,
555,12/26/20 07:14:52 AM,13.6,10.7,39.45,,,,
556,12/26/20 07:24:52 AM,13.6,10.7,39.42,,,,
557,12/26/20 07:34:52 AM,13.6,11.0,39.40,,,,
558,12/26/20 07:44:52 AM,13.6,10.7,39.36,,,,
559,12/26/20 07:54:52 AM,13.6,10.7,39.34,,,,
560,12/26/20 08:04:52 AM,13.6,10.7,39.33,,,,
561,12/26/20 08:14:52 AM,13.6,10.7,39.29,,,,
562,12/26/20 08:24:52 AM,13.6,10.7,39.27,,,,
563,12/26/20 08:34:52 AM,13.5,10.7,39.25,,,,
564,12/26/20 08:44:52 AM,13.6,10.7,39.25,,,,
565,12/26/20 08:54:52 AM,13.7,11.0,39.25,,,,
566,12/26/20 09:04:52 AM,13.6,10.7,39.25,,,,
567,12/26/20 09:14:52 AM,13.7,10.7,39.27,,,,
568,12/26/20 09:24:52 AM,13.7,11.4,39.34,,,,
569,12/26/20 09:34:52 AM,13.6,10.7,39.36,,,,
570,12/26/20 09:44:52 AM,13.7,11.4,39.38,,,,
571,12/26/20 09:54:52 AM,13.7,11.0,39.45,,,,
572,12/26/20 10:04:52 AM,13.7,11.4,39.51,,,,
573,12/26/20 10:14:52 AM,13.7,11.4,39.54,,,,
574,12/26/20 10:24:52 AM,13.7,11.4,39.60,,,,
575,12/26/20 10:34:52 AM,13.7,10.7,39.69,,,,
576,12/26/20 10:44:52 AM,13.8,10.7,39.76,,,,
577,12/26/20 10:54:52 AM,13.8,10.7,39.79,,,,
578,12/26/20 11:04:52 AM,13.8,11.0,39.92,,,,
579,12/26/20 11:14:52 AM,13.8,11.4,39.96,,,,
580,12/26/20 11:24:52 AM,13.8,11.0,40.06,,,,
581,12/26/20 11:34:52 AM,13.9,11.0,40.14,,,,
582,12/26/20 11:44:52 AM,13.9,11.0,40.19,,,,
583,12/26/20 11:54:52 AM,14.0,11.0,40.21,,,,
584,12/26/20 12:04:52 PM,14.0,11.0,40.24,,,,
585,12/26/20 12:14:52 PM,13.8,11.4,40.32,,,,
586,12/26/20 12:24:52 PM,14.0,11.4,40.33,,,,
587,12/26/20 12:34:52 PM,14.0,11.4,40.39,,,,
588,12/26/20 12:44:52 PM,14.0,11.4,40.44,,,,
589,12/26/20 12:54:52 PM,14.0,11.4,40.46,,,,
590,12/26/20 01:04:52 PM,14.0,11.0,40.46,,,,
591,12/26/20 01:14:52 PM,14.1,11.0,40.48,,,,
592,12/26/20 01:24:52 PM,14.2,11.0,40.46,,,,
593,12/26/20 01:34:52 PM,14.1,11.4,40.48,,,,
594,12/26/20 01:44:52 PM,14.2,11.0,40.51,,,,
595,12/26/20 01:54:52 PM,14.1,11.4,40.48,,,,
596,12/26/20 02:04:52 PM,14.2,11.0,40.48,,,,
597,12/26/20 02:14:52 PM,14.2,11.4,40.48,,,,
598,12/26/20 02:24:52 PM,14.1,11.4,40.48,,,,
599,12/26/20 02:34:52 PM,14.2,11.4,40.48,,,,
600,12/26/20 02:44:52 PM,14.1,11.4,40.48,,,,
601,12/26/20 02:54:52 PM,14.3,11.4,40.48,,,,
602,12/26/20 03:04:52 PM,14.2,11.4,40.48,,,,
603,12/26/20 03:14:52 PM,14.1,11.4,40.51,,,,
604,12/26/20 03:24:52 PM,14.2,11.4,40.51,,,,
605,12/26/20 03:34:52 PM,14.2,11.4,40.48,,,,
606,12/26/20 03:44:52 PM,14.2,11.4,40.48,,,,
607,12/26/20 03:54:52 PM,14.3,11.0,40.48,,,,
608,12/26/20 04:04:52 PM,14.3,11.4,40.46,,,,
609,12/26/20 04:14:52 PM,14.2,11.4,40.46,,,,
610,12/26/20 04:24:52 PM,14.2,11.4,40.46,,,,
611,12/26/20 04:34:52 PM,14.2,11.4,40.46,,,,
612,12/26/20 04:44:52 PM,14.3,11.4,40.44,,,,
613,12/26/20 04:54:52 PM,14.1,11.4,40.44,,,,
614,12/26/20 05:04:52 PM,14.3,11.4,40.44,,,,
615,12/26/20 05:14:52 PM,14.2,11.4,40.42,,,,
616,12/26/20 05:24:52 PM,14.3,11.4,40.41,,,,
617,12/26/20 05:34:52 PM,14.3,11.0,40.39,,,,
618,12/26/20 05:44:52 PM,14.3,11.0,40.35,,,,
619,12/26/20 05:54:52 PM,14.3,11.4,40.33,,,,
620,12/26/20 06:04:52 PM,14.3,11.4,40.33,,,,
621,12/26/20 06:14:52 PM,14.3,11.4,40.32,,,,
622,12/26/20 06:24:52 PM,14.3,11.4,40.30,,,,
623,12/26/20 06:34:52 PM,14.3,11.4,40.28,,,,
624,12/26/20 06:44:52 PM,14.3,11.4,40.26,,,,
625,12/26/20 06:54:52 PM,14.3,11.4,40.24,,,,
626,12/26/20 07:04:52 PM,14.3,11.4,40.21,,,,
627,12/26/20 07:14:52 PM,14.3,11.4,40.19,,,,
628,12/26/20 07:24:52 PM,14.3,11.4,40.17,,,,
629,12/26/20 07:34:52 PM,14.3,11.4,40.15,,,,
630,12/26/20 07:44:52 PM,14.3,11.4,40.14,,,,
631,12/26/20 07:54:52 PM,14.3,11.4,40.12,,,,
632,12/26/20 08:04:52 PM,14.3,11.0,40.08,,,,
633,12/26/20 08:14:52 PM,14.3,11.4,40.06,,,,
634,12/26/20 08:24:52 PM,14.3,11.4,40.05,,,,
635,12/26/20 08:34:52 PM,14.3,11.4,40.01,,,,
636,12/26/20 08:44:52 PM,14.3,11.4,40.01,,,,
637,12/26/20 08:54:52 PM,14.3,11.4,39.99,,,,
638,12/26/20 09:04:52 PM,14.3,11.4,39.94,,,,
639,12/26/20 09:14:52 PM,14.3,11.4,39.92,,,,
640,12/26/20 09:24:52 PM,14.3,11.4,39.92,,,,
641,12/26/20 09:34:52 PM,14.3,11.4,39.92,,,,
642,12/26/20 09:44:52 PM,14.2,11.4,39.88,,,,
643,12/26/20 09:54:52 PM,14.3,11.4,39.87,,,,
644,12/26/20 10:04:52 PM,14.3,11.4,39.87,,,,
645,12/26/20 10:14:52 PM,14.3,11.4,39.85,,,,
646,12/26/20 10:24:52 PM,14.2,11.4,39.81,,,,
647,12/26/20 10:34:52 PM,14.3,11.0,39.81,,,,
648,12/26/20 10:44:52 PM,14.3,11.4,39.79,,,,
649,12/26/20 10:54:52 PM,14.2,11.4,39.78,,,,
650,12/26/20 11:04:52 PM,14.3,11.4,39.78,,,,
651,12/26/20 11:14:52 PM,14.3,11.4,39.78,,,,
652,12/26/20 11:24:52 PM,14.3,11.4,39.76,,,,
653,12/26/20 11:34:52 PM,14.3,11.4,39.74,,,,
654,12/26/20 11:44:52 PM,14.3,11.4,39.74,,,,
655,12/26/20 11:54:52 PM,14.3,11.4,39.69,,,,
656,12/27/20 12:04:52 AM,14.3,11.4,39.72,,,,
657,12/27/20 12:14:52 AM,14.3,11.4,39.69,,,,
658,12/27/20 12:24:52 AM,14.2,11.4,39.69,,,,
659,12/27/20 12:34:52 AM,14.2,11.4,39.69,,,,
660,12/27/20 12:44:52 AM,14.3,11.4,39.67,,,,
661,12/27/20 12:54:52 AM,14.3,11.4,39.67,,,,
662,12/27/20 01:04:52 AM,14.2,11.4,39.67,,,,
663,12/27/20 01:14:52 AM,14.3,11.4,39.67,,,,
664,12/27/20 01:24:52 AM,14.3,11.4,39.67,,,,
665,12/27/20 01:34:52 AM,14.3,11.4,39.67,,,,
666,12/27/20 01:44:52 AM,14.2,11.4,39.65,,,,
667,12/27/20 01:54:52 AM,14.3,11.0,39.65,,,,
668,12/27/20 02:04:52 AM,14.3,11.4,39.67,,,,
669,12/27/20 02:14:52 AM,14.2,11.4,39.65,,,,
670,12/27/20 02:24:52 AM,14.3,11.4,39.67,,,,
671,12/27/20 02:34:52 AM,14.3,11.4,39.65,,,,
672,12/27/20 02:44:52 AM,14.3,11.4,39.65,,,,
673,12/27/20 02:54:52 AM,14.3,11.4,39.65,,,,
674,12/27/20 03:04:52 AM,14.3,11.4,39.65,,,,
675,12/27/20 03:14:52 AM,14.2,11.4,39.65,,,,
676,12/27/20 03:24:52 AM,14.2,11.4,39.63,,,,
677,12/27/20 03:34:52 AM,14.2,11.4,39.63,,,,
678,12/27/20 03:44:52 AM,14.3,11.4,39.63,,,,
679,12/27/20 03:54:52 AM,14.2,11.4,39.63,,,,
680,12/27/20 04:04:52 AM,14.2,11.4,39.61,,,,
681,12/27/20 04:14:52 AM,14.2,11.4,39.60,,,,
682,12/27/20 04:24:52 AM,14.2,11.4,39.60,,,,
683,12/27/20 04:34:52 AM,14.2,11.4,39.54,,,,
684,12/27/20 04:44:52 AM,14.2,11.4,39.54,,,,
685,12/27/20 04:54:52 AM,14.2,11.4,39.54,,,,
686,12/27/20 05:04:52 AM,14.2,11.4,39.52,,,,
687,12/27/20 05:14:52 AM,14.2,11.4,39.52,,,,
688,12/27/20 05:24:52 AM,14.2,11.4,39.49,,,,
689,12/27/20 05:34:52 AM,14.2,11.4,39.47,,,,
690,12/27/20 05:44:52 AM,14.1,11.4,39.45,,,,
691,12/27/20 05:54:52 AM,14.1,11.4,39.42,,,,
692,12/27/20 06:04:52 AM,14.2,11.4,39.40,,,,
693,12/27/20 06:14:52 AM,14.1,11.4,39.38,,,,
694,12/27/20 06:24:52 AM,14.1,11.4,39.36,,,,
695,12/27/20 06:34:52 AM,14.1,11.4,39.34,,,,
696,12/27/20 06:44:52 AM,14.1,11.4,39.34,,,,
697,12/27/20 06:54:52 AM,14.2,11.4,39.29,,,,
698,12/27/20 07:04:52 AM,14.1,11.4,39.27,,,,
699,12/27/20 07:14:52 AM,14.1,11.4,39.25,,,,
700,12/27/20 07:24:52 AM,14.1,11.4,39.24,,,,
701,12/27/20 07:34:52 AM,14.1,11.4,39.24,,,,
702,12/27/20 07:44:52 AM,14.1,11.4,39.22,,,,
703,12/27/20 07:54:52 AM,14.1,11.4,39.22,,,,
704,12/27/20 08:04:52 AM,14.1,11.4,39.20,,,,
705,12/27/20 08:14:52 AM,14.1,11.4,39.20,,,,
706,12/27/20 08:24:52 AM,14.2,11.4,39.18,,,,
707,12/27/20 08:34:52 AM,14.2,11.4,39.18,,,,
708,12/27/20 08:44:52 AM,14.1,11.4,39.20,,,,
709,12/27/20 08:54:52 AM,14.1,11.4,39.20,,,,
710,12/27/20 09:04:52 AM,14.1,11.4,39.20,,,,
711,12/27/20 09:14:52 AM,14.1,11.0,39.22,,,,
712,12/27/20 09:24:52 AM,14.2,11.4,39.24,,,,
713,12/27/20 09:34:52 AM,14.1,11.4,39.27,,,,
714,12/27/20 09:44:52 AM,14.1,11.4,39.27,,,,
715,12/27/20 09:54:52 AM,14.2,11.4,39.33,,,,
716,12/27/20 10:04:52 AM,14.2,11.4,39.36,,,,
717,12/27/20 10:14:52 AM,14.2,11.4,39.40,,,,
718,12/27/20 10:24:52 AM,14.3,11.4,39.47,,,,
719,12/27/20 10:34:52 AM,14.3,11.4,39.51,,,,
720,12/27/20 10:44:52 AM,14.2,11.4,39.58,,,,
721,12/27/20 10:54:52 AM,14.3,11.4,39.65,,,,
722,12/27/20 11:04:52 AM,14.3,11.4,39.72,,,,
723,12/27/20 11:14:52 AM,14.3,11.4,39.76,,,,
724,12/27/20 11:24:52 AM,14.3,11.4,39.87,,,,
725,12/27/20 11:34:52 AM,14.3,11.8,39.99,,,,
726,12/27/20 11:44:52 AM,14.3,11.4,40.05,,,,
727,12/27/20 11:54:52 AM,14.3,11.4,40.14,,,,
728,12/27/20 12:04:52 PM,14.3,11.4,40.15,,,,
729,12/27/20 12:14:52 PM,14.4,11.4,40.24,,,,
730,12/27/20 12:24:52 PM,14.5,11.4,40.32,,,,
731,12/27/20 12:34:52 PM,14.4,11.4,40.39,,,,
732,12/27/20 12:44:52 PM,14.5,11.8,40.44,,,,
733,12/27/20 12:54:52 PM,14.5,11.4,40.48,,,,
734,12/27/20 01:04:52 PM,14.5,11.4,40.51,,,,
735,12/27/20 01:14:52 PM,14.5,11.4,40.57,,,,
736,12/27/20 01:24:52 PM,14.5,11.8,40.60,,,,
737,12/27/20 01:34:52 PM,14.6,11.8,40.64,,,,
738,12/27/20 01:44:52 PM,14.6,11.8,40.68,,,,
739,12/27/20 01:54:52 PM,14.6,11.4,40.71,,,,
740,12/27/20 02:04:52 PM,14.6,11.4,40.73,,,,
741,12/27/20 02:14:52 PM,14.6,11.8,40.75,,,,
742,12/27/20 02:24:52 PM,14.6,11.8,40.78,,,,
743,12/27/20 02:34:52 PM,14.6,11.8,40.80,,,,
744,12/27/20 02:44:52 PM,14.7,11.8,40.82,,,,
745,12/27/20 02:54:52 PM,14.7,11.8,40.84,,,,
746,12/27/20 03:04:52 PM,14.7,11.8,40.84,,,,
747,12/27/20 03:14:52 PM,14.7,11.8,40.87,,,,
748,12/27/20 03:24:52 PM,14.7,11.8,40.87,,,,
749,12/27/20 03:34:52 PM,14.7,11.8,40.91,,,,
750,12/27/20 03:44:52 PM,14.7,11.8,40.87,,,,
751,12/27/20 03:54:52 PM,14.7,11.8,40.93,,,,
752,12/27/20 04:04:52 PM,14.7,12.1,40.93,,,,
753,12/27/20 04:14:52 PM,14.7,11.8,40.93,,,,
754,12/27/20 04:24:52 PM,14.7,11.8,40.93,,,,
755,12/27/20 04:34:52 PM,14.7,11.8,40.93,,,,
756,12/27/20 04:44:52 PM,14.7,11.8,40.95,,,,
757,12/27/20 04:54:52 PM,14.7,11.8,40.93,,,,
758,12/27/20 05:04:52 PM,14.7,11.8,40.93,,,,
759,12/27/20 05:14:52 PM,14.7,11.8,40.93,,,,
760,12/27/20 05:24:52 PM,14.7,11.8,40.93,,,,
761,12/27/20 05:34:52 PM,14.7,11.4,40.91,,,,
762,12/27/20 05:44:52 PM,14.8,11.8,40.91,,,,
763,12/27/20 05:54:52 PM,14.7,11.8,40.87,,,,
764,12/27/20 06:04:52 PM,14.7,11.8,40.86,,,,
765,12/27/20 06:14:52 PM,14.7,11.8,40.86,,,,
766,12/27/20 06:24:52 PM,14.7,11.8,40.86,,,,
767,12/27/20 06:34:52 PM,14.8,11.8,40.84,,,,
768,12/27/20 06:44:52 PM,14.8,11.8,40.84,,,,
769,12/27/20 06:54:52 PM,14.7,11.8,40.84,,,,
770,12/27/20 07:04:52 PM,14.7,11.8,40.82,,,,
771,12/27/20 07:14:52 PM,14.7,11.8,40.82,,,,
772,12/27/20 07:24:52 PM,14.7,11.8,40.82,,,,
773,12/27/20 07:34:52 PM,14.7,11.8,40.80,,,,
774,12/27/20 07:44:52 PM,14.7,11.8,40.80,,,,
775,12/27/20 07:54:52 PM,14.7,11.8,40.78,,,,
776,12/27/20 08:04:52 PM,14.7,11.8,40.78,,,,
777,12/27/20 08:14:52 PM,14.7,12.1,40.78,,,,
778,12/27/20 08:24:52 PM,14.7,11.8,40.78,,,,
779,12/27/20 08:34:52 PM,14.7,11.8,40.78,,,,
780,12/27/20 08:44:52 PM,14.7,12.1,40.73,,,,
781,12/27/20 08:54:52 PM,14.7,11.8,40.71,,,,
782,12/27/20 09:04:52 PM,14.7,11.8,40.73,,,,
783,12/27/20 09:14:52 PM,14.7,11.8,40.69,,,,
784,12/27/20 09:24:52 PM,14.7,11.8,40.71,,,,
785,12/27/20 09:34:52 PM,14.7,11.8,40.69,,,,
786,12/27/20 09:44:52 PM,14.7,11.8,40.68,,,,
787,12/27/20 09:54:52 PM,14.8,11.8,40.66,,,,
788,12/27/20 10:04:52 PM,14.8,11.8,40.64,,,,
789,12/27/20 10:14:52 PM,14.8,11.8,40.64,,,,
790,12/27/20 10:24:52 PM,14.7,11.8,40.60,,,,
791,12/27/20 10:34:52 PM,14.8,11.8,40.59,,,,
792,12/27/20 10:44:52 PM,14.7,11.8,40.57,,,,
793,12/27/20 10:54:52 PM,14.7,12.1,40.55,,,,
794,12/27/20 11:04:52 PM,14.7,11.8,40.55,,,,
795,12/27/20 11:14:52 PM,14.7,11.8,40.53,,,,
796,12/27/20 11:24:52 PM,14.7,11.8,40.51,,,,
797,12/27/20 11:34:52 PM,14.7,11.8,40.48,,,,
798,12/27/20 11:44:52 PM,14.7,11.8,40.48,,,,
799,12/27/20 11:54:52 PM,14.7,11.8,40.46,,,,
800,12/28/20 12:04:52 AM,14.7,11.8,40.46,,,,
801,12/28/20 12:14:52 AM,14.7,11.8,40.42,,,,
802,12/28/20 12:24:52 AM,14.7,11.8,40.41,,,,
803,12/28/20 12:34:52 AM,14.7,11.8,40.42,,,,
804,12/28/20 12:44:52 AM,14.7,11.8,40.41,,,,
805,12/28/20 12:54:52 AM,14.7,11.8,40.39,,,,
806,12/28/20 01:04:52 AM,14.8,11.8,40.39,,,,
807,12/28/20 01:14:52 AM,14.8,11.8,40.35,,,,
808,12/28/20 01:24:52 AM,14.7,12.1,40.35,,,,
809,12/28/20 01:34:52 AM,14.7,11.8,40.33,,,,
810,12/28/20 01:44:52 AM,14.7,11.8,40.33,,,,
811,12/28/20 01:54:52 AM,14.7,12.1,40.33,,,,
812,12/28/20 02:04:52 AM,14.7,12.1,40.32,,,,
813,12/28/20 02:14:52 AM,14.7,11.8,40.30,,,,
814,12/28/20 02:24:52 AM,14.7,11.8,40.30,,,,
815,12/28/20 02:34:52 AM,14.7,11.8,40.28,,,,
816,12/28/20 02:44:52 AM,14.7,11.8,40.26,,,,
817,12/28/20 02:54:52 AM,14.7,12.1,40.26,,,,
818,12/28/20 03:04:52 AM,14.7,11.8,40.24,,,,
819,12/28/20 03:14:52 AM,14.8,12.1,40.24,,,,
820,12/28/20 03:24:52 AM,14.7,11.8,40.21,,,,
821,12/28/20 03:34:52 AM,14.7,12.1,40.19,,,,
822,12/28/20 03:44:52 AM,14.7,12.1,40.19,,,,
823,12/28/20 03:54:52 AM,14.7,11.8,40.17,,,,
824,12/28/20 04:04:52 AM,14.7,11.8,40.15,,,,
825,12/28/20 04:14:52 AM,14.7,11.8,40.15,,,,
826,12/28/20 04:24:52 AM,14.7,11.8,40.14,,,,
827,12/28/20 04:34:52 AM,14.7,12.1,40.14,,,,
828,12/28/20 04:44:52 AM,14.7,12.1,40.12,,,,
